1 _ 1				1 _ 2				1 _ 3				1 _ 4				1 _ 5				1 _ 6			
Время	Сила	Ход	Экст.1	Время	Сила	Ход	Экст.1	Время	Сила	Ход	Экст.1	Время	Сила	Ход	Экст.1	Время	Сила	Ход	Экст.1	Время	Сила	Ход	Экст.1
сек	Н	мм	мм	сек	Н	мм	мм	сек	Н	мм	мм	сек	Н	мм	мм	сек	Н	мм	мм	сек	Н	мм	мм
16,92	48,52692	279,1952	99,87005	16,92	25,45436	279,195	76,35816	16,92	23,70993	279,1952	71,23184	16,92	23,27681	279,1953	68,87499	16,92	22,69983	279,1951	69,58389	16,92	22,23094	279,1952	67,53222
16,94	48,58096	279,5285	100,001	16,94	25,49251	279,5284	76,55271	16,94	23,71232	279,5285	71,33484	16,94	23,27124	279,5284	68,87499	16,94	22,72447	279,5283	69,82994	16,94	22,2071	279,5284	67,60343
16,96	48,60322	279,8619	100,1275	16,96	25,52112	279,8616	76,71102	16,96	23,69086	279,8617	71,4105	16,96	23,28237	279,862	68,95002	16,96	22,76103	279,8619	69,99588	16,96	22,25319	279,8618	67,53222
16,98	48,65249	280,195	100,2185	16,98	25,55132	280,195	76,87696	16,98	23,72821	280,1951	71,54528	16,98	23,29588	280,1952	69,01741	16,98	22,77851	280,195	70,07917	16,98	22,27863	280,1951	67,62314
17	48,73991	280,5283	100,2941	17	25,57596	280,5284	77,0162	17	23,73775	280,5284	71,63239	17	23,31495	280,5285	69,22722	17	22,78964	280,5285	70,18598	17	22,24763	280,5283	67,72614
17,02	48,82574	280,8619	100,4442	17,02	25,57755	280,8617	77,06324	17,02	23,79179	280,8616	71,71949	17,02	23,29032	280,862	69,40206	17,02	22,79758	280,8618	70,18217	17,02	22,27227	280,8619	67,89652
17,04	48,84958	281,1951	100,6304	17,04	25,6292	281,1951	77,19803	17,04	23,84265	281,1951	71,78243	17,04	23,2927	281,195	69,51269	17,04	22,83335	281,1951	70,07536	17,04	22,29373	281,195	68,06692
17,06	48,86945	281,5285	100,666	17,06	25,64033	281,5284	77,19803	17,06	23,89193	281,5283	71,79451	17,06	23,33085	281,5285	69,59597	17,06	22,84368	281,5285	70,07917	17,06	22,343	281,5284	68,24493
17,08	48,92429	281,8619	100,666	17,08	25,65463	281,8618	77,28895	17,08	23,93087	281,8618	71,89369	17,08	23,33164	281,8619	69,671	17,08	22,84368	281,8617	70,07917	17,08	22,36128	281,8618	68,33649
17,1	49,01568	282,1952	100,7932	17,1	25,65702	282,1951	77,2934	17,1	23,93961	282,1952	71,96871	17,1	23,35548	282,1952	69,671	17,1	22,86275	282,1952	70,17835	17,1	22,38115	282,1951	68,40769
17,12	49,06337	282,5284	101,0106	17,12	25,67132	282,5284	77,4161	17,12	24,0016	282,5284	72,13911	17,12	23,37138	282,5284	69,5165	17,12	22,885	282,5285	70,24956	17,12	22,43837	282,5285	68,42741
17,14	49,04985	282,8618	101,2014	17,14	25,71503	282,8617	77,47968	17,14	24,01829	282,8617	72,25037	17,14	23,42383	282,8619	69,6036	17,14	22,91361	282,8619	70,33666	17,14	22,44631	282,8617	68,5145
17,16	49,02442	283,1952	101,2605	17,16	25,7198	283,195	77,58649	17,16	24,01114	283,1951	72,4322	17,16	23,4588	283,1952	69,83757	17,16	22,885	283,1951	70,53057	17,16	22,43042	283,1952	68,60924
17,18	49,04509	283,5284	101,3317	17,18	25,76828	283,5284	77,77277	17,18	24,00239	283,5285	72,44428	17,18	23,47946	283,5285	69,99588	17,18	22,90726	283,5285	70,68125	17,18	22,4336	283,5283	68,79171
17,2	49,16191	283,862	101,3711	17,2	25,79769	283,8618	77,91138	17,2	24,01114	283,8617	72,5193	17,2	23,50012	283,862	70,18598	17,2	22,96766	283,8618	70,76836	17,2	22,48049	283,8618	68,86673
17,22	49,2533	284,1951	101,5059	17,22	25,80881	284,195	77,98258	17,22	24,02862	284,1953	72,5193	17,22	23,50012	284,1952	70,26163	17,22	22,94302	284,1951	70,83575	17,22	22,47334	284,1952	68,86673
17,24	49,2692	284,5284	101,5854	17,24	25,82232	284,5284	77,9864	17,24	24,02306	284,5285	72,5193	17,24	23,51522	284,5286	70,34048	17,24	22,9613	284,5285	70,94701	17,24	22,4336	284,5284	68,78408
17,26	49,32086	284,8618	101,7316	17,26	25,83981	284,8617	78,08176	17,26	24,03339	284,8616	72,52757	17,26	23,50012	284,8619	70,26163	17,26	22,99388	284,8617	71,04174	17,26	22,4781	284,8619	68,77581
17,28	49,35026	285,195	101,8194	17,28	25,8716	285,195	78,19621	17,28	24,06915	285,1953	72,71767	17,28	23,53112	285,1953	70,34874	17,28	23,03759	285,1951	71,05383	17,28	22,5234	285,195	68,87499
17,3	49,36774	285,5284	101,9656	17,3	25,8716	285,5284	78,32336	17,3	24,07154	285,5284	72,82066	17,3	23,54145	285,5285	70,34048	17,3	23,06461	285,5284	71,05383	17,3	22,51387	285,5284	68,95002
17,32	49,45993	285,8618	102,0489	17,32	25,89703	285,8616	78,4181	17,32	24,09379	285,8618	72,99487	17,32	23,52476	285,8619	70,45937	17,32	23,07495	285,8619	71,12885	17,32	22,54327	285,8618	69,0136
17,34	49,55848	286,1953	102,2154	17,34	25,9161	286,1951	78,47404	17,34	24,0914	286,1951	73,09023	17,34	23,5335	286,1953	70,60623	17,34	23,12183	286,1951	71,21214	17,34	22,61718	286,1951	69,11278
17,36	49,57278	286,5284	102,2943	17,36	25,95743	286,5284	78,47404	17,36	24,14385	286,5284	73,19323	17,36	23,57086	286,5284	70,69715	17,36	23,12183	286,5285	71,32339	17,36	22,64818	286,5284	69,23548
17,38	49,57517	286,8619	102,3973	17,38	25,99557	286,8617	78,55669	17,38	24,18439	286,8617	73,26826	17,38	23,60026	286,862	70,95464	17,38	23,10435	286,8618	71,32721	17,38	22,64261	286,8618	69,40588
17,4	49,6459	287,1951	102,52	17,4	26,01385	287,1951	78,55669	17,4	24,22492	287,1951	73,44627	17,4	23,62331	287,195	71,14092	17,4	23,12263	287,1951	71,4105	17,4	22,63705	287,1951	69,59216
17,42	49,72537	287,5284	102,6433	17,42	26,05597	287,5284	78,65206	17,42	24,2575	287,5285	73,50985	17,42	23,65669	287,5285	71,2204	17,42	23,14965	287,5285	71,47789	17,42	22,69427	287,5284	69,68307
17,44	49,74921	287,8619	102,7622	17,44	26,04723	287,8618	78,88985	17,44	24,26863	287,8617	73,51366	17,44	23,70199	287,8619	71,21214	17,44	23,15362	287,8618	71,62412	17,44	22,68473	287,8618	69,76255
17,46	49,81279	288,1952	102,869	17,46	26,03849	288,195	79,06023	17,46	24,31154	288,1952	73,52193	17,46	23,73219	288,1951	71,14092	17,46	23,10673	288,1952	71,88543	17,46	22,65612	288,1951	69,75809
17,48	49,83743	288,5285	102,9441	17,48	26,02021	288,5285	79,27767	17,48	24,30042	288,5284	73,61666	17,48	23,75046	288,5285	71,14092	17,48	23,11389	288,5284	71,95282	17,48	22,67996	288,5284	69,75809
17,5	49,81677	288,8618	103,0273	17,5	26,04246	288,8618	79,47222	17,5	24,32505	288,8618	73,67643	17,5	23,76715	288,8619	71,14474	17,5	23,14647	288,8619	71,95727	17,5	22,7205	288,8619	69,76637
17,52	49,9018	289,1952	103,2925	17,52	26,08299	289,1949	79,47985	17,52	24,32267	289,1952	73,843	17,52	23,79338	289,1953	71,31895	17,52	23,13773	289,195	71,90577	17,52	22,73878	289,1953	69,77018
17,54	50,02101	289,5283	103,4908	17,54	26,12034	289,5284	79,47604	17,54	24,31711	289,5285	74,00131	17,54	23,80212	289,5285	71,41431	17,54	23,17905	289,5284	71,90577	17,54	22,70699	289,5283	69,84138
17,56	50,03214	289,8618	103,6015	17,56	26,17518	289,8617	79,40102	17,56	24,31393	289,8617	74,08842	17,56	23,80689	289,862	71,47789	17,56	23,27283	289,8619	71,9649	17,56	22,77295	289,8619	69,92467
17,58	50,08459	290,195	103,7127	17,58	26,20856	290,195	79,42835	17,58	24,3187	290,1951	74,19141	17,58	23,84981	290,1951	71,61649	17,58	23,338	290,195	72,06408	17,58	22,84209	290,1951	70,00033
17,6	50,1442	290,5284	103,7604	17,6	26,22128	290,5284	79,50401	17,6	24,3322	290,5285	74,27025	17,6	23,8649	290,5285	71,71122	17,6	23,36025	290,5285	72,23066	17,6	22,83573	290,5283	70,19043
17,62	50,16486	290,8619	103,8437	17,62	26,2324	290,8618	79,78121	17,62	24,35207	290,8617	74,27851	17,62	23,83788	290,862	71,78688	17,62	23,37376	290,8617	72,33747	17,62	22,86911	290,8619	70,36082
17,64	50,23956	291,1951	103,9422	17,64	26,26181	291,1951	79,9675	17,64	24,40373	291,1953	74,2906	17,64	23,82278	291,1952	71,88988	17,64	23,42065	291,1951	72,4481	17,64	22,93189	291,195	70,61386
17,66	50,31824	291,5285	104,1012	17,66	26,25942	291,5284	80,08194	17,66	24,42122	291,5284	74,37325	17,66	23,84663	291,5285	71,95727	17,66	23,45721	291,5285	72,59115	17,66	22,95891	291,5285	70,76454
17,68	50,35321	291,8618	104,208	17,68	26,28962	291,8617	80,20083	17,68	24,46969	291,8618	74,45654	17,68	23,87921	291,8618	72,05582	17,68	23,40078	291,8617	72,60259	17,68	22,94699	291,8617	70,7728
17,7	50,38023	292,1953	104,3542	17,7	26,30472	292,195	80,31973	17,7	24,52056	292,1951	74,56779	17,7	23,89669	292,1952	72,06408	17,7	23,40476	292,1951	72,87598	17,7	22,93905	292,1951	70,75691
17,72	50,47004	292,5285	104,3784	17,72	26,31426	292,5284	80,32354	17,72	24,5293	292,5284	74,73437	17,72	23,93643	292,5284	72,06408	17,72	23,41429	292,5285	73,00695	17,72	22,98752	292,5284	70,61005
17,74	50,46129	292,8618	104,4617	17,74	26,32538	292,8618	80,31973	17,74	24,57619	292,8618	74,81321	17,74	23,98411	292,8619	72,13529	17,74	23,4135	292,8619	73,18497	17,74	22,97004	292,8618	70,53503
17,76	50,44778	293,1952	104,6238	17,76	26,3389	293,1951	80,2091	17,76	24,59764	293,1951	74,9677	17,76	23,99763	293,1951	72,23447	17,76	23,36264	293,195	73,25617	17,76	22,93587	293,1952	70,60623
17,78	50,53043	293,5284	104,7783	17,78	26,35002	293,5284	80,32354	17,78	24,604	293,5285	74,97978	17,78	24,02941	293,5285	72,33747	17,78	23,36502	293,5285	73,25617	17,78	22,98514	293,5283	70,69715
17,8	50,59878	293,862	104,8139	17,8	26,39453	293,8618	80,42272	17,8	24,6199	293,8616	74,97978	17,8	24,06041	293,8619	72,42838	17,8	23,4882	293,8618	73,26063	17,8	23,00104	293,8619	70,8758
17,82	50,57335	294,1951	104,9449	17,82	26,48672	294,195	80,63253	17,82	24,64374	294,1952	75,04717	17,82	24,09379	294,1952	72,5193	17,82	23,52158	294,1951	73,26063	17,82	22,97481	294,195	71,14092
17,84	50,60991	294,5285	105,0714	17,84	26,53837	294,5284	80,8506	17,84	24,635	294,5285	75,1578	17,84	24,09855	294,5285	72,70559	17,84	23,54701	294,5284	73,26063	17,84	22,93428	294,5284	71,22803
17,86	50,72435	294,8619	105,25	17,86	26,56063	294,8617	80,90591	17,86	24,58811	294,8617	75,41148	17,86	24,08266	294,8618	72,81685	17,86	23,61854	294,8618	73,44246	17,86	22,98991	294,8619	71,33484
17,88	50,76249	295,195	105,4045	17,88	26,56301	295,195	80,94152	17,88	24,60082	295,1952	75,60539	17,88	24,0922	295,1953	72,81685	17,88	23,66066	295,1952	73,50985	17,88	23,0662	295,1951	71,40668
17,9	50,80859	295,5285	105,519	17,9	26,55586	295,5285	80,98539	17,9	24,65328	295,5284	75,68868	17,9	24,08584	295,5285	72,82066	17,9	23,67894	295,5284	73,66434	17,9	23,05508	295,5284	71,46963
17,92	50,91667	295,8618	105,6576	17,92	26,54552	295,8617	81,10046	17,92	24,68506	295,8617	75,6925	17,92	24,0914	295,862	72,82066	17,92	23,66146	295,8619	73,75971	17,92	23,08369	295,8618	71,54083
17,94	50,94608	296,1952	105,7371	17,94	26,55427	296,1951	81,16341	17,94	24,72003	296,1952	75,68487	17,94	24,06041	296,1951	72,87598	17,94	23,66304	296,195	73,83092	17,94	23,17905	296,1952	71,71122
17,96	50,95959	296,5284	105,8324	17,96	26,55427	296,5284	81,13607	17,96	24,78043	296,5284	75,76434	17,96	24,10332	296,5285	72,99487	17,96	23,65828	296,5286	73,91802	17,96	23,21243	296,5283	71,80659
17,98	51,05893	296,8618	105,9354	17,98	26,59162	296,8617	81,1278	17,98	24,83288	296,8617	75,78405	17,98	24,17008	296,862	73,17352	17,98	23,59788	296,8618	73,92565	17,98	23,2323	296,8619	71,95727
18	51,15032	297,1952	106,0143	18	26,62659	297,1951	81,27848	18	24,8456	297,1952	75,95444	18	24,20584	297,195	73,26063	18	23,61377	297,195	73,92565	18	23,25694	297,1951	72,05582
18,02	51,14635	297,5284	106,2756	18,02	26,65758	297,5284	81,46477	18,02	24,85355	297,5284	76,04917	18,02	24,27101	297,5285	73,44627	18,02	23,61616	297,5286	74,01276	18,02	23,30462	297,5284	72,13911
18,04	51,14794	297,8618	106,4701	18,04	26,69493	297,8618	81,63134	18,04	24,87103	297,8618	76,05743	18,04	24,31711	297,8618	73,60903	18,04	23,61139	297,8617	74,19523	18,04	23,31575	297,8618	72,14292
18,06	51,20834	298,1951	106,5133	18,06	26,7005	298,195	81,72989	18,06	24,87262	298,1952	76,18014	18,06	24,35923	298,1953	73,67643	18,06	23,5939	298,1952	74,28233	18,06	23,2633	298,1951	72,13911
18,08	51,24966	298,5285	106,5966	18,08	26,71321	298,5284	81,89265	18,08	24,83288	298,5284	76,24308	18,08	24,37433	298,5285	73,75971	18,08	23,64556	298,5284	74,44891	18,08	23,27681	298,5284	72,14292
18,1	51,29337	298,8618	106,6761	18,1	26,77123	298,8617	82,02299	18,1	24,84798	298,8617	76,33463	18,1	24,38863	298,8619	73,67643	18,1	23,75762	298,8619	74,44891	18,1	23,26886	298,8618	72,23829
18,12	51,39272	299,1951	106,8624	18,12	26,79189	299,195	82,15395	18,12	24,86785	299,1952	76,51647	18,12	24,38545	299,1953	73,67643	18,12	23,76636	299,195	74,56398	18,12	23,20528	299,1953	72,33747
18,14	51,4396	299,5284	106,9609	18,14	26,81414	299,5284	82,29637	18,14	24,85355	299,5285	76,61184	18,14	24,37035	299,5284	73,67643	18,14	23,7759	299,5284	74,65108	18,14	23,13614	299,5284	72,42838
18,16	51,45391	299,8619	107,0283	18,16	26,83004	299,8616	82,37966	18,16	24,84322	299,8616	76,61565	18,16	24,37671	299,862	73,82711	18,16	23,86252	299,8619	74,80112	18,16	23,19018	299,8619	72,51167
18,18	51,53179	300,195	107,1237	18,18	26,85467	300,1951	82,41526	18,18	24,90282	300,1952	76,61565	18,18	24,38386	300,1951	73,92565	18,18	23,90146	300,195	74,88886	18,18	23,27999	300,195	72,61086
18,2	51,61285	300,5284	107,2782	18,2	26,86103	300,5284	82,42735	18,2	24,96799	300,5285	76,61947	18,2	24,37035	300,5285	74,0172	18,2	23,91179	300,5285	74,97597	18,2	23,28237	300,5284	72,8124
18,22	51,62318	300,8619	107,4524	18,22	26,86659	300,8617	82,37966	18,22	24,9958	300,8617	76,68686	18,22	24,36558	300,8618	74,19904	18,22	23,89034	300,8618	74,97597	18,22	23,32369	300,8619	72,87598
18,24	51,65736	301,1951	107,5236	18,24	26,87693	301,1951	82,33198	18,24	25,0419	301,1952	76,78223	18,24	24,38784	301,1952	74,36562	18,24	23,93007	301,1951	74,97597	18,24	23,41906	301,195	72,87979
18,26	51,72014	301,5286	107,5993	18,26	26,91269	301,5285	82,32816	18,26	25,09514	301,5283	77,0359	18,26	24,45618	301,5285	74,46098	18,26	23,94597	301,5285	74,97597	18,26	23,4278	301,5285	72,87979
18,28	51,75193	301,8618	107,7023	18,28	26,95084	301,8618	82,41972	18,28	25,09991	301,8618	77,21392	18,28	24,49354	301,8619	74,56779	18,28	23,88318	301,8618	75,03128	18,28	23,45165	301,8618	72,99487
18,3	51,7718	302,1953	107,8644	18,3	26,95799	302,1951	82,59392	18,3	25,11024	302,1951	77,30484	18,3	24,51579	302,1951	74,64663	18,3	23,89193	302,1951	75,15017	18,3	23,50569	302,1952	72,99487
18,32	51,84809	302,5284	107,9636	18,32	26,98342	302,5285	82,85904	18,32	25,12693	302,5285	77,48731	18,32	24,5595	302,5284	74,65108	18,32	23,90146	302,5285	75,32438	18,32	23,55973	302,5284	73,09023
18,34	51,88386	302,8619	107,9992	18,34	27,00806	302,8618	83,0574	18,34	25,16747	302,8618	77,37669	18,34	24,59208	302,862	74,65108	18,34	23,90623	302,8619	75,49858	18,34	23,53748	302,8618	73,27207
18,36	51,91088	303,1952	108,1295	18,36	27,02554	303,1951	83,19601	18,36	25,17382	303,1951	77,37223	18,36	24,62626	303,1951	74,65108	18,36	23,85855	303,1951	75,68487	18,36	23,50807	303,1952	73,45835
18,38	51,96492	303,5284	108,3202	18,38	26,98898	303,5284	83,30282	18,38	25,18654	303,5285	77,36842	18,38	24,61195	303,5285	74,73437	18,38	23,85378	303,5286	75,76815	18,38	23,54622	303,5284	73,60077
18,4	51,98558	303,8619	108,4073	18,4	27,00806	303,8618	83,33842	18,4	25,22787	303,8617	77,47523	18,4	24,65566	303,8619	74,80939	18,4	23,96902	303,8617	75,68105	18,4	23,54225	303,8619	73,61285
18,42	51,97843	304,1951	108,4347	18,42	27,07323	304,195	83,40582	18,42	25,20561	304,1952	77,55089	18,42	24,64851	304,1952	74,90031	18,42	24,01988	304,1951	75,67278	18,42	23,49456	304,1951	73,60903
18,44	52,06664	304,5285	108,5657	18,44	27,11455	304,5284	83,37402	18,44	25,20482	304,5284	77,65388	18,44	24,62626	304,5286	75,04336	18,44	24,05326	304,5285	75,6766	18,44	23,46516	304,5284	73,60903
18,46	52,19777	304,8618	108,7678	18,46	27,13362	304,8617	83,37021	18,46	25,19608	304,8617	77,84017	18,46	24,635	304,8618	75,1578	18,46	24,14147	304,8619	75,87115	18,46	23,51681	304,8618	73,61666
18,48	52,2248	305,1951	108,8905	18,48	27,18687	305,195	83,44523	18,48	25,23263	305,1953	77,9864	18,48	24,65487	305,1953	75,23346	18,48	24,17723	305,1951	76,04917	18,48	23,5939	305,1951	73,74763
18,5	52,24149	305,5284	108,8867	18,5	27,22343	305,5285	83,71099	18,5	25,23502	305,5284	78,09321	18,5	24,70732	305,5284	75,32438	18,5	24,1979	305,5284	76,31874	18,5	23,58755	305,5284	73,92565
18,52	52,35275	305,8618	108,8867	18,52	27,20992	305,8616	83,95258	18,52	25,24137	305,8617	78,19239	18,52	24,6954	305,862	75,33201	18,52	24,19949	305,8619	76,42174	18,52	23,6392	305,8618	74,09605
18,54	52,44732	306,1952	109,0253	18,54	27,22263	306,1951	84,13061	18,54	25,31052	306,1951	78,28776	18,54	24,68189	306,1952	75,33646	18,54	24,24399	306,195	76,50503	18,54	23,71232	306,1952	74,35354
18,56	52,47514	306,5284	109,2389	18,56	27,26714	306,5284	84,27366	18,56	25,3733	306,5284	78,38631	18,56	24,7407	306,5285	75,49095	18,56	24,27419	306,5285	76,51647	18,56	23,71788	306,5284	74,44064
18,58	52,52361	306,8619	109,4449	18,58	27,31005	306,8617	84,2692	18,58	25,41622	306,8617	78,48167	18,58	24,7852	306,8619	75,60158	18,58	24,21379	306,8617	76,51647	18,58	23,72424	306,8619	74,44509
18,6	52,52441	307,1951	109,4888	18,6	27,32595	307,1951	84,3207	18,6	25,40986	307,1952	78,47404	18,6	24,83209	307,1951	75,87115	18,6	24,21935	307,1951	76,61565	18,6	23,75603	307,1951	74,36562
18,62	52,50533	307,5285	109,5721	18,62	27,35933	307,5284	84,49554	18,62	25,44562	307,5285	78,47404	18,62	24,84878	307,5285	75,95825	18,62	24,23286	307,5285	76,67923	18,62	23,80053	307,5284	74,3618
18,64	52,58401	307,8619	109,7062	18,64	27,38714	307,8618	84,57819	18,64	25,4639	307,8618	78,47786	18,64	24,89328	307,8618	75,96207	18,64	24,20902	307,8617	76,75425	18,64	23,78066	307,8618	74,44891
18,66	52,70084	308,1951	109,841	18,66	27,38635	308,1951	84,62588	18,66	25,46708	308,1951	78,56115	18,66	24,91792	308,1952	75,95825	18,66	24,17246	308,1951	76,75425	18,66	23,77272	308,1951	74,46861
18,68	52,72309	308,5284	109,9917	18,68	27,349	308,5284	84,58646	18,68	25,47423	308,5284	78,81419	18,68	24,90203	308,5285	76,04154	18,68	24,20267	308,5284	76,75425	18,68	23,81802	308,5284	74,66253
18,7	52,71037	308,8618	110,0712	18,7	27,34025	308,8617	84,54704	18,7	25,479	308,8617	79,00429	18,7	24,94494	308,8619	76,05299	18,7	24,30519	308,8619	76,83754	18,7	23,82676	308,8618	74,73818
18,72	52,75011	309,1952	110,1583	18,72	27,37522	309,195	84,57819	18,72	25,479	309,1951	79,07995	18,72	24,94494	309,1952	76,06125	18,72	24,31393	309,195	76,85343	18,72	23,8204	309,1953	74,88441
18,74	52,77475	309,5283	110,2689	18,74	27,41416	309,5284	84,66148	18,74	25,45436	309,5285	79,16705	18,74	24,95607	309,5284	76,24754	18,74	24,31472	309,5285	77,02001	18,74	23,8053	309,5283	74,88886
18,76	52,84866	309,8618	110,356	18,76	27,43324	309,8617	84,85603	18,76	25,45198	309,8617	79,23444	18,76	24,92746	309,862	76,51266	18,76	24,3632	309,8619	77,20184	18,76	23,85855	309,8619	74,89268
18,78	52,96548	310,1951	110,4711	18,78	27,48489	310,195	85,04168	18,78	25,52827	310,1953	79,24652	18,78	24,9513	310,1951	76,59594	18,78	24,40214	310,195	77,47141	18,78	23,91418	310,1951	74,88441
18,8	53,04496	310,5285	110,5976	18,8	27,49443	310,5284	85,32333	18,8	25,5839	310,5284	79,25797	18,8	24,99183	310,5285	76,67542	18,8	24,41724	310,5286	77,55089	18,8	23,90385	310,5284	74,9677
18,82	53,06085	310,8618	110,7801	18,82	27,49443	310,8617	85,50135	18,82	25,62682	310,8617	79,31773	18,82	24,96481	310,8619	76,69131	18,82	24,41565	310,8618	77,72128	18,82	23,94438	310,8618	75,0548
18,84	53,10297	311,1951	110,9225	18,84	27,52781	311,195	85,63614	18,84	25,64351	311,1952	79,40865	18,84	24,97435	311,1952	76,76633	18,84	24,45618	311,1952	77,72509	18,84	24,02067	311,195	75,33201
18,86	53,15701	311,5286	111,105	18,86	27,58662	311,5285	85,63995	18,86	25,66735	311,5284	79,55551	18,86	25,06097	311,5285	76,84962	18,86	24,47605	311,5285	77,72128	18,86	24,02464	311,5284	75,4865
18,88	53,219	311,8618	111,3027	18,88	27,62874	311,8617	85,73914	18,88	25,6745	311,8618	79,67822	18,88	25,10866	311,8619	76,92464	18,88	24,43711	311,8618	77,64181	18,88	24,03418	311,8617	75,68487
18,9	53,29768	312,1953	111,3783	18,9	27,63112	312,195	85,73914	18,9	25,66496	312,1951	79,8289	18,9	25,13091	312,1952	77,0162	18,9	24,45777	312,195	77,64562	18,9	24,05326	312,1952	75,76434
18,92	53,34695	312,5284	111,4655	18,92	27,69232	312,5284	85,74295	18,92	25,6896	312,5285	79,93952	18,92	25,15078	312,5284	77,11092	18,92	24,47605	312,5284	77,72128	18,92	24,10571	312,5284	75,68105
18,94	53,31993	312,8619	111,5011	18,94	27,71616	312,8618	85,63614	18,94	25,70788	312,8617	80,00311	18,94	25,18336	312,8619	77,20629	18,94	24,50069	312,8618	77,82809	18,94	24,07789	312,8618	75,5895
18,96	53,339	313,1951	111,6117	18,96	27,71854	313,1951	85,63614	18,96	25,75	313,195	80,08639	18,96	25,18733	313,1951	77,28895	18,96	24,48638	313,195	77,91519	18,96	24,08981	313,1951	75,59395
18,98	53,4749	313,5284	111,7744	18,98	27,7098	313,5283	85,81416	18,98	25,74603	313,5284	80,1061	18,98	25,17621	313,5286	77,2934	18,98	24,49195	313,5285	78,08558	18,98	24,12716	313,5284	75,60158
19	53,53451	313,8619	111,8774	19	27,74795	313,8618	86,02842	19	25,77782	313,8617	80,22881	19	25,20323	313,8619	77,28132	19	24,56268	313,8618	78,20066	19	24,1073	313,8619	75,70076
19,02	53,54564	314,1951	112,0243	19,02	27,79722	314,195	86,27828	19,02	25,8263	314,1953	80,3318	19,02	25,23502	314,1952	77,29721	19,02	24,5595	314,1951	78,29157	19,02	24,08981	314,1951	75,88705
19,04	53,61478	314,5285	112,1387	19,04	27,7551	314,5284	86,4563	19,04	25,81994	314,5284	80,39538	19,04	25,25171	314,5285	77,3805	19,04	24,56586	314,5284	78,37486	19,04	24,06518	314,5284	76,06506
19,06	53,66882	314,8619	112,1826	19,06	27,771	314,8617	86,63432	19,06	25,83106	314,8617	80,46659	19,06	25,24535	314,8619	77,55852	19,06	24,64692	314,8618	78,4696	19,06	24,10491	314,8617	76,24308
19,08	53,65213	315,195	112,222	19,08	27,77974	315,1949	86,68581	19,08	25,86047	315,1951	80,47422	19,08	25,28111	315,1953	77,73272	19,08	24,66599	315,1951	78,55669	19,08	24,15895	315,1951	76,42555
19,1	53,67677	315,5282	112,353	19,1	27,79007	315,5285	86,60253	19,1	25,88908	315,5284	80,56132	19,1	25,28111	315,5284	77,91519	19,1	24,68268	315,5284	78,62028	19,1	24,15419	315,5284	76,52092
19,12	53,77372	315,8618	112,4954	19,12	27,8314	315,8617	86,46393	19,12	25,90974	315,8618	80,73997	19,12	25,25012	315,8621	77,99021	19,12	24,69142	315,8619	78,6953	19,12	24,213	315,8618	76,59212
